Energy_delta[Wh]
0.7991717809555131
1.583037814442671
0.21151153118614202
-0.11294583798619806
-0.5484269677012859
0.4833283242390759
-0.5484269677012859
-0.5484269677012859
2.592779774551281
-0.5484269677012859
-0.5484269677012859
1.2040256663829465
0.3072216695850624
0.04306168760404215
0.155042549530779
-0.43740320715853814
-0.1703719210255503
-0.5139713178776745
-0.5484269677012859
-0.5484269677012859
-0.4431458154624734
0.48524252700705434
0.8920106152024659
-0.5484269677012859
-0.5484269677012859
2.384131672841635
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
2.9229797520275564
-0.5484269677012859
2.2376951610912865
-0.5484269677012859
-0.5484269677012859
3.244565817047929
-0.18951394870533436
2.3448905160980775
-0.5484269677012859
-0.41921828086274326
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.3694490088953047
-0.4709017555981603
2.390831382529559
-0.5244994331015557
3.14694147588103
-0.2182269902250105
-0.5484269677012859
-0.5484269677012859
-0.2239695985289457
-0.5484269677012859
1.6462065057859587
1.4586146345240747
-0.5484269677012859
0.5560680294222554
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
0.3388060152567061
-0.5484269677012859
0.8345845321631137
3.4455571076856617
-0.5484269677012859
0.2517097893136886
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
0.050718498675955785
-0.5484269677012859
2.284593128906758
-0.5484269677012859
-0.5484269677012859
0.4096315176719072
-0.5369417510934154
-0.5149284192616637
-0.5484269677012859
-0.45941653899028984
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
0.3857039830721771
-0.5484269677012859
-0.06509076878673788
-0.19047105008932358
-0.5484269677012859
1.74095954280089
-0.5484269677012859
-0.5484269677012859
2.0261757552296724
-0.5484269677012859
-0.41443277394279726
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
3.005290471050628
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
0.09474516233945916
-0.041163234187007784
-0.5101429123417176
-0.5340704469414478
1.7361740358809439
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
1.1513850902635403
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.10816033106625204
-0.4220895850147109
-0.5484269677012859
-0.19142815147331277
-0.5484269677012859
0.7637590297479127
-0.5484269677012859
-0.30819452031999567
-0.4718588569821495
-0.3771058199672183
-0.5484269677012859
-0.5484269677012859
0.11388719001924323
0.3809184761522311
2.6990180281740828
1.7160749068171706
-0.5484269677012859
2.2223815389474595
0.6776199051888843
-0.5484269677012859
2.362118341009883
-0.5484269677012859
3.0320893098023256
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
1.5332685424752326
-0.5484269677012859
2.868424973140172
1.5696383950668222
-0.5484269677012859
-0.5484269677012859
0.5905236792458667
-0.04212033557099699
-0.012450192667331668
-0.37519161719923994
-0.3598779950554126
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
2.77462903750923
-0.5484269677012859
1.4098024639406253
-0.024892510659191316
0.6479497622852189
-0.1742003265615071
2.384131672841635
1.215510882990817
-0.5484269677012859
-0.5484269677012859
0.9791068411454835
0.7551451172920098
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
0.8680830806027359
-0.5484269677012859
0.22108254502603406
-0.5484269677012859
0.2564952962336346
1.0528036477126523
-0.5484269677012859
3.376645808038439
-0.5484269677012859
1.0221764034249978
-0.5484269677012859
-0.5484269677012859
-0.5034432026537933
0.2028976187302392
-0.5177997234136312
-0.41060436840684045
-0.516842622029642
-0.33020785215174736
-0.5484269677012859
1.858683013031562
2.159212847604172
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
1.0997016155281232
-0.5484269677012859
-0.11007453383423045
-0.5484269677012859
-0.22971220683288093
-0.5484269677012859
0.20098341596226077
-0.4785585666700739
0.16365646198668182
1.2729369660301693
2.940207576939362
-0.06509076878673788
1.0403613297207925
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.403904658718916
-0.5484269677012859
-0.3732774144312615
-0.4479313223824194
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
1.0126053895851057
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.5216281289495881
-0.5034432026537933
3.5766799972921826
0.7063329467085604
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.44506001823045177
-0.14070177812188497
-0.5484269677012859
-0.5484269677012859
1.6921473722174405
-0.5484269677012859
-0.44984552515039783
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.48430117497400915
-0.3637064005913695
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.20482757084916164
-0.5484269677012859
-0.5484269677012859
-0.3952907462630132
-0.5484269677012859
-0.5484269677012859
-0.2249266999129349
-0.5484269677012859
-0.5484269677012859
-0.38093422550317513
-0.5484269677012859
-0.29096669540819
-0.13304496704997135
0.08421704711557791
1.9936343081740395
-0.16271510995363667
-0.5484269677012859
0.6249793290694781
-0.5484269677012859
-0.3780629213512075
-0.5484269677012859
-0.5484269677012859
0.6154083152295861
-0.39911915179897
-0.5484269677012859
-0.5484269677012859
0.19045530073837955
0.36656195539239306
-0.3512640825995098
-0.44506001823045177
-0.5484269677012859
-0.5484269677012859
2.019476045541748
-0.38571973242312113
3.126842346817257
-0.5484269677012859
-0.5484269677012859
2.0338325663015864
-0.4488884237664086
2.9746632267629733
-0.5484269677012859
0.05167560005994499
-0.5484269677012859
0.5905236792458667
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
0.4756715131671623
-0.4680304514461927
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
1.2183821871427845
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
3.6417628914034488
-0.5484269677012859
-0.5484269677012859
3.0387890194902503
-0.5130142164936853
2.770800631973273
-0.5484269677012859
-0.5484269677012859
-0.4747301611341171
-0.5484269677012859
-0.28522408710425473
-0.43548900439055976
-0.3483927784475422
-0.5484269677012859
-0.46133074175826827
3.7269449145784876
-0.15122989334576623
-0.16462931272161507
-0.5484269677012859
-0.3550924881354666
0.5235265823666224
-0.5484269677012859
-0.3464785756795638
2.1860116863558696
-0.35413538675147743
-0.5005718985018256
-0.5484269677012859
1.027919011728933
1.9476934417425578
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.38093422550317513
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.3962478476470024
-0.5484269677012859
-0.5484269677012859
0.49481354084694634
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.4517597279183762
-0.5484269677012859
1.9304656168307521
-0.30819452031999567
-0.5484269677012859
-0.2651249580404815
-0.5484269677012859
-0.5484269677012859
2.8779959869800638
-0.5484269677012859
-0.5484269677012859
-0.40964726702285126
3.2292521949041015
2.9124516368036755
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
0.4029318079839828
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.07944728954657593
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.43166059885460295
-0.5484269677012859
3.0493171347141312
2.7985565721089602
0.49864194638290316
2.3506331244020124
-0.5484269677012859
1.9132377919189465
1.9831061929501583
-0.5484269677012859
-0.5484269677012859
0.1292008121630705
-0.5484269677012859
0.0794315401956319
-0.5484269677012859
-0.3598779950554126
-0.5225852303335773
0.2746802225294295
1.9926772067900504
1.300692906165856
0.6450784581332514
-0.2210982943769781
-0.5484269677012859
-0.5484269677012859
-0.49004378327794434
-0.5484269677012859
-0.3962478476470024
-0.5484269677012859
2.6837044060302557
-0.3560495895194558
-0.5484269677012859
-0.5484269677012859
-0.12251685182609011
-0.062219464634770266
-0.5484269677012859
-0.5484269677012859
-0.4383603085425274
-0.36657770474333706
3.1670406049448037
-0.5484269677012859
-0.5455556635493182
-0.5484269677012859
2.488455723696458
-0.5436414607813398
-0.4728159583661387
3.149812780032998
-0.5484269677012859
0.9982488688252676
0.2555381948496454
-0.4173040780947649
-0.2182269902250105
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
-0.5484269677012859
3.094300899761624
-0.5484269677012859
3.1335420565051813
1.0853450947682852
-0.5484269677012859
0.925509163642088
-0.30532321616802804
